Date,Coal_RB_4800_FOB_London_Close_USD,Coal_RB_5500_FOB_London_Close_USD,Coal_RB_5700_FOB_London_Close_USD,Coal_RB_6000_FOB_CurrentWeek_Avg_USD,Coal_India_5500_CFR_London_Close_USD,Price_WTI,Price_Brent_Oil,Price_Dubai_Brent_Oil,Price_ExxonMobil,Price_NTPC,Price_Shenhua,tempmax_RB,tempmin_RB,temp_RB,dew_RB,humidity_RB,precip_RB,preciptype_RB,windspeed_RB,tempmax_Limpopo,tempmin_Limpopo,temp_Limpopo,dew_Limpopo,humidity_Limpopo,precip_Limpopo,preciptype_Limpopo,windspeed_Limpopo
4/5/2022,167.18,212.22,252.38,259.76,223.29,101.96,106.64,103.27,82.73,149.1,,30,19.4,24.4,19.5,75,0.1,rain,18.4,28,14,20.6,11.8,62.7,0,,14.8
4/6/2022,167.18,212.22,252.38,259.76,223.29,96.23,101.07,98.81,83.65,153,25.1,31.6,21,25.1,21.7,82.6,2.9,rain,18,29,14.9,21.8,12.8,58.3,0,,16.5
4/7/2022,167.18,212.22,252.38,259.76,223.29,96.03,100.58,98.42,85.05,153.5,25.15,24.1,18.8,21,17.9,82.8,10.169,rain,29.5,29.1,15,21.5,8.8,48.8,0,,18.7
4/8/2022,192.7,234.24,275.9,281.74,232.45,98.26,102.78,99.72,86.84,152.05,25.7,20.9,16.4,18.5,16.3,87.1,23.9,rain,24.1,21,13.7,17.1,12.3,74.4,0,rain,25.9
4/11/2022,192.7,234.24,275.9,281.74,232.45,94.29,98.48,97.02,83.85,153.1,25.3,20.7,17,18.6,18,96.4,71.053,rain,18.9,22,15,17.6,13.3,76.7,0.052,rain,14.7
4/12/2022,192.7,234.24,275.9,281.74,232.45,100.6,104.64,101.49,85.6,152.6,25.35,28.3,17.2,21.9,17.8,79.5,19.195,rain,16.5,25.8,12.9,19.2,12.3,67.6,0.002,rain,17.6
4/13/2022,192.7,234.24,275.9,281.74,232.45,104.25,108.78,103.7,86.81,153.95,26.15,29.6,17.4,22.9,18.1,76.9,0.45,rain,16.2,26.1,13,19.7,11.8,63.3,0,,19.6
4/14/2022,215.98,265.25,309.88,326.69,237.11,106.95,111.7,104.82,87.83,,26.3,29.4,16.3,22.4,17.8,76.9,0,,11.9,26.1,14,19.8,11.8,62.3,0,,20.4
4/15/2022,,,,,,,,,,,,29.3,18.5,22.4,19.1,82.6,0.047,rain,36.9,29,14,21.6,11.3,56.2,0,,14.8
4/18/2022,,,,326.69,,108.21,113.16,105.44,88.55,163.2,,20.3,16.6,17.4,16.8,96.4,16.026,rain,11.5,22,13.8,16.5,12.2,77.9,1.991,rain,18.4
4/19/2022,215.98,265.25,309.88,326.69,237.11,102.56,107.25,103.09,87.76,160.65,25.95,25.4,15.8,19.4,15.5,80,20.109,rain,16.5,19.8,12.7,15,10.6,75.7,0,rain,14.7
4/20/2022,215.98,265.25,309.88,326.69,237.11,102.75,106.8,103.12,87.96,160.5,24.95,25.8,14.6,19.3,15.4,79.6,0.002,rain,11.1,21,11,15.1,9.6,72.2,0.099,rain,18.4
4/21/2022,215.98,265.25,309.88,326.69,237.11,103.79,108.33,103.85,87.03,162.7,24.65,27.4,14.9,20.6,15.3,73.8,0,,16.6,21,14,16.9,12.9,78,0,,13
4/22/2022,219.92,270.96,312.47,326.31,257.5,102.07,106.65,103.43,85.13,160.45,24.8,28.4,16.3,21.9,17.4,77.4,0,,18.4,25,13,18.3,13,74.1,2,rain,13
4/25/2022,219.92,270.96,312.47,326.31,257.5,98.54,102.32,102.3,82.26,156.1,23.85,22,17.9,19.5,17.2,87,12.023,rain,27.7,26,17,20.2,13.7,68.3,0.035,rain,22.3
4/26/2022,219.92,270.96,312.47,326.31,257.5,101.7,104.99,102.69,82.29,157,23.5,23.1,16.3,18.9,12.6,67.6,0.019,rain,25.8,20,15,17.1,13.5,79.8,0.198,rain,20.5
4/27/2022,219.92,270.96,312.47,326.31,257.5,102.02,105.32,102.69,84.64,155.65,24,22.9,14,18.3,13.2,73.1,2.032,rain,20.5,20,11,15.5,10.3,72.7,0,rain,22.2
4/28/2022,219.92,270.96,312.47,326.31,257.5,105.36,107.59,102.76,87.2,159.7,26.1,26.1,14.6,19.7,14.7,74.5,0,,16.4,19,11,14.1,8.7,71.8,0,,9.4
4/29/2022,190.92,237.52,276.97,280.04,231.68,104.69,109.34,102.79,85.25,156.2,25.3,29.1,14.9,21.1,14.4,69.3,0,,18.2,24,8,15.7,6.6,59.6,0,,11.1
5/2/2022,,,,,,105.17,107.58,103.86,86.41,157.5,,24.9,14,18.4,14.2,77.9,0.001,rain,20.4,22,8,14.3,7.8,67.4,0,,20.5
5/3/2022,190.92,237.52,276.97,280.04,231.68,102.41,104.97,103.39,88.19,,25.55,26.4,15,19.8,15.9,79.8,0.045,rain,16.5,22,8,15.2,7,61.5,0,,9.4
5/4/2022,190.92,237.52,276.97,280.04,231.68,107.81,110.14,105.97,91.7,158.65,25.05,26.9,15.8,20.6,16.8,80.7,0,,14.8,24,9,16.1,7.4,60.3,0,,14.8
5/5/2022,190.92,237.52,276.97,280.04,231.68,108.26,110.9,106.4,90.31,158.4,24.95,27.4,16.3,20.8,17,80.9,0.001,rain,11.2,23,10,15.6,9,68.9,0,,11.2
5/6/2022,203.31,253.63,290.76,301.97,259.81,109.77,112.39,107.57,91.69,159,24.45,28.6,15.9,21,16.4,77.8,0,,12.9,24,9.8,16.4,7.9,61.5,0,,12.2
5/9/2022,203.31,253.63,290.76,301.97,259.81,103.09,105.94,102.79,84.46,159,,24.3,13.8,18.7,14,75.8,0.01,rain,20.5,20.8,11,14.6,10.3,76.6,0,,15.8
5/10/2022,203.31,253.63,290.76,301.97,259.81,99.76,102.46,100.43,85.02,155.45,23.6,25.3,12.1,18.5,14.4,78.8,0.184,rain,9.4,20,7,13.6,9.3,76.8,0.198,rain,10.4
5/11/2022,203.31,253.63,290.76,301.97,259.81,105.71,107.51,104.56,86.79,152.55,23.9,28,15.1,20.8,15.3,74.3,0.1,rain,16.4,24,8.8,16,9.3,68.8,0,,13
5/12/2022,203.31,253.63,290.76,301.97,259.81,106.13,107.45,104.66,86.3,148.55,23.45,26.7,18.6,22,18.1,79.1,0.002,rain,13.7,24,10,16.5,9.1,64.3,0,,16.6
5/13/2022,208.26,260.79,295.6,324.6,262.18,110.49,111.55,107.23,88.86,144.15,24.5,25.9,16,20.5,17.3,82.8,0,,18.3,26,9.2,17.2,8.1,59.8,0,,9.4
5/16/2022,208.26,260.79,295.6,324.6,262.18,114.2,114.24,108.4,90.95,148.25,24.75,25.6,16,19.7,16.3,82.1,0.002,rain,13,18,12,15.5,8.7,64.8,0,rain,20.5
5/17/2022,208.26,260.79,295.6,324.6,262.18,112.4,111.93,106.88,92.11,150.5,25,26.6,16.5,20.7,16.3,77.7,0,,16.5,19,9,13.6,7.7,69.5,0.432,rain,16.6
5/18/2022,208.26,260.79,295.6,324.6,262.18,109.59,109.11,105.53,90.65,148.5,25.1,27.6,17.1,21.8,16,70.9,0,,20.5,20,7,13,8.2,74.9,0.993,rain,13
5/19/2022,208.26,260.79,295.6,324.6,262.18,112.21,112.04,106.99,91.14,148,24.85,29,17.5,22.1,15.4,68.2,0,,18.3,20,8,14.1,8.6,72.3,0.198,rain,13
5/20/2022,222.35,274.11,314.74,347.18,252.02,113.23,112.55,107.21,91.86,149.6,25.7,24.1,16.1,20.1,16.5,80.5,0.8,rain,14.8,22,8.9,15.4,9.2,69.3,0.007,rain,25.9
5/23/2022,222.35,274.11,314.74,347.18,252.02,110.29,113.42,107.32,93.89,150.15,25.55,19,15.4,17.3,15.8,91,27.924,rain,26.3,19,7,12.5,7,70.7,0.002,rain,24
5/24/2022,222.35,274.11,314.74,347.18,252.02,109.77,113.56,107.17,94.4,146.9,25.6,27.3,13.5,18.5,14,76.8,0.022,rain,7.6,22.1,8,15,6.6,61.1,0,,14.8
5/25/2022,222.35,274.11,314.74,347.18,252.02,110.33,114.03,107.17,96.3,152.65,25.95,25.5,14.3,19.2,15.2,78.4,0.199,rain,9.4,26,8,16.4,4.7,52.9,0,,12.2
5/26/2022,222.35,274.11,314.74,347.18,252.02,114.09,117.4,107.64,96.64,154.15,26.05,25.1,16.5,20.2,17.4,84.5,0.09,rain,16.5,25.8,9,16.7,3.4,46.2,0,,14.8
5/27/2022,192.68,246.64,290.52,317.46,251.72,115.07,119.43,107.75,97.59,150.45,26.35,22.6,17,19.3,16.7,85.6,1.098,rain,11.1,20.8,9,14.3,9.2,73.1,0,,16.6
5/30/2022,192.68,246.64,290.52,317.46,251.72,117.61,121.67,,,150.9,26.05,21.1,14.1,18.3,11.4,65.2,0.593,rain,36.8,23,9,14.5,7.7,66.4,0,,27.7
5/31/2022,192.68,246.64,290.52,317.46,251.72,114.67,122.84,108.13,96,156,26.25,21.5,12.3,16.7,7.9,58.4,0,,35.1,20,7,13.6,4.6,60.5,0,rain,25.8
6/1/2022,194.96,255.32,303.74,333.07,249.34,115.26,116.29,110.91,97.84,156.8,26.5,22.3,11.6,15.6,4.6,49.6,0,,16.5,19,2,10.3,-0.6,49.5,0,,11.2
6/2/2022,,,,333.07,,116.87,117.61,112.02,97.67,159.05,26.25,24.3,10.1,16.4,8,60,0,,11.1,20.2,4,11.2,0.9,53.4,0,,17.5
6/3/2022,,,,333.07,,118.87,119.72,113.83,99.09,155,,23.8,10.6,17.2,10.6,67.2,0.595,rain,16.4,19.7,3,10.7,1.9,59.4,0,,13
6/6/2022,194.96,255.32,303.74,333.07,249.34,118.5,119.51,114.01,98.84,155.2,26.25,22.9,15.7,18.6,14.3,77.3,6.966,rain,13,19,5.9,12.1,4.7,63.1,0,,14.8
6/7/2022,194.96,255.32,303.74,333.07,249.34,119.41,120.57,115.29,103.37,157.25,26.05,24.4,13,17.3,12,72.8,0.001,rain,12.9,22,3,11.8,-0.7,52.3,0,,12.2
6/8/2022,194.96,255.32,303.74,333.07,249.34,122.11,123.58,117.5,104.59,157.05,27.1,23.7,11.1,17.2,12.2,74,0.001,rain,12.8,22,2.9,12,-0.8,47.7,0,,16.6
6/9/2022,194.96,255.32,303.74,333.07,249.34,121.51,123.07,117.09,102.33,155.15,27.5,31.9,13.5,18.7,12.7,71.2,0,,13,20,2,11.4,0.4,53,0,,13
6/10/2022,171.75,231.88,282.79,312.42,235.58,120.67,122.01,116.67,100.46,155.25,27.2,22.7,14.9,18.1,15.8,86.7,2.699,rain,9.3,19,4,11.7,2.8,57.2,0,,14.8
6/13/2022,171.75,231.88,282.79,312.42,235.58,120.93,122.27,116.64,95.85,148.9,26.9,27.1,11.2,18,6.4,49.6,0,,14,22,4,12.4,-0.7,47.1,0,,11.2
6/14/2022,171.75,231.88,282.79,312.42,235.58,118.93,121.17,115.71,96.1,151.4,26.75,28.8,14.1,19.8,5.5,41.1,0,,20.5,21.1,4,12.5,1,48.7,0,,18.4
6/15/2022,171.75,231.88,282.79,312.42,235.58,115.31,118.51,114.35,94.89,148.15,26.5,19.5,12.9,16.9,9.6,63.6,1.8,rain,19.1,19.2,6.9,11.9,2.6,54.8,0.022,rain,27.7
6/16/2022,171.75,231.88,282.79,312.42,235.58,117.59,119.81,115.34,91.39,142.95,25.3,18.9,7.1,13,5.2,61.1,1.246,rain,16.9,17,2,9.6,-1.5,49.2,0,,11.2
6/17/2022,152.38,208.65,270.89,312.3,215.13,109.56,113.12,112.72,86.12,140.45,25,21.8,4.7,13.5,4.5,58.2,0,,11.9,19,2,9.9,2.1,61.6,0,,10.4
6/20/2022,152.38,208.65,270.89,312.3,215.13,108.84,114.13,,,137.25,24.2,22.2,14.9,18,14.1,78.6,0.169,rain,11.5,18.2,6,12.2,6.7,70.6,0,,25.9
6/21/2022,152.38,208.65,270.89,312.3,215.13,110.65,114.65,113.34,91.48,139.95,24.85,22.8,12.8,17.5,13.4,78.6,0.125,rain,11.9,17,6,11.7,6.1,70.3,0,,27.7
6/22/2022,152.38,208.65,270.89,312.3,215.13,106.19,111.74,112.34,87.86,137.65,24.35,22.4,14.1,18.4,14.4,78.6,1.764,rain,15.5,17,8.2,12.5,7.4,72.5,0,rain,31.7
6/23/2022,152.38,208.65,270.89,312.3,215.13,104.27,110.05,111.86,85.21,136.5,24.7,24.9,13.6,19.6,13.5,69.3,0.598,rain,20.2,17,9.8,13,8.9,78,0,,29.5
6/24/2022,180.69,269.37,323.82,354.25,216.24,107.62,113.12,112.3,86.9,136.6,24.5,24,13.8,18.3,12.4,69.4,0.002,rain,17.3,22,5.9,13.2,6.7,68.5,0,rain,22.2
6/27/2022,180.69,269.37,323.82,354.25,216.24,109.57,115.09,112.7,89.03,138.5,25.55,21.2,7.7,15.6,10.9,74.7,0.158,rain,20.4,15.9,7,11.1,5.4,69.4,0,rain,22.3
6/28/2022,180.69,269.37,323.82,354.25,216.24,111.76,117.98,113.11,91.5,138.6,26.25,23.1,11.6,17,11.9,73.7,0.001,rain,11.1,15,7.9,11.2,5.7,69.9,0,rain,24.1
6/29/2022,180.69,269.37,323.82,354.25,216.24,109.78,116.26,113.02,88.12,141.75,22.65,24.7,12.6,17.1,10.5,69.1,0,,13,13.2,5,9.5,4.6,73,0,,15.8
6/30/2022,180.69,269.37,323.82,354.25,216.24,105.76,114.81,113.24,85.64,142.9,22.5,23.4,6.7,15.5,6.9,60,0,,9.7,19,3,9.8,3.2,67,0,,20.4
7/1/2022,155.08,235.17,301.85,332.33,215.96,108.43,111.63,107.89,87.55,140.65,,24.9,10.1,16.7,7.5,58.4,0,,16.6,17,1,9,2.6,67.7,0,,13
7/4/2022,155.08,235.17,301.85,332.33,215.96,110.4,113.5,,,141.4,22.5,23.6,13.5,18.3,11.8,68.4,0,,20.4,23,7,14.4,4.5,56,0,,11.2
7/5/2022,155.08,235.17,301.85,332.33,215.96,99.5,102.77,100.73,84.81,140.85,22.85,27.3,14,19.3,13.2,72.2,0.198,rain,14.7,23,7,14.1,5.6,60.3,0,,14.7
7/6/2022,155.08,235.17,301.85,332.33,215.96,98.53,100.69,98.98,83.28,138.95,21.75,22.9,15.5,19,15.2,78.8,0.1,rain,20.5,23.1,6,14.4,3.7,55.4,0,,17.6
7/7/2022,155.08,235.17,301.85,332.33,215.96,102.73,104.65,102.02,85.94,140.45,21.9,25.8,14.3,18.8,14.8,79.8,0,,14.7,22,6,13.6,5.5,61.4,0,,13
7/8/2022,167.09,251.57,322.37,348.09,215.06,104.79,107.02,104.22,86.08,143.7,22.3,26.4,14.3,19.5,15.3,79.6,0,,16.6,22,6.9,13.2,5.6,64.4,0,,17.6
7/11/2022,167.09,251.57,322.37,348.09,215.06,104.09,107.1,104.28,85.64,144.8,21.85,23.6,14.3,18.2,12.3,69.5,0.2,rain,12.9,21,6,13.5,2.3,49.5,0,,14.8
7/12/2022,167.09,251.57,322.37,348.09,215.06,95.84,99.49,99.14,84.5,147.1,21.85,23.3,14.9,18.5,14.5,78,1.1,rain,11.2,20.1,7.9,14,3.3,51.1,0,rain,20.5
7/13/2022,167.09,251.57,322.37,348.09,215.06,96.3,99.57,100,84.84,148.6,21.85,29.3,14.1,19.5,13.9,73.7,0,,17.6,19,10,14.2,6.5,61,0,rain,11.2
7/14/2022,167.09,251.57,322.37,348.09,215.06,95.78,99.1,99.7,83.14,148.3,22.05,26.6,11.5,17.8,8.2,57.3,0,,20.9,21.2,6,13.6,1.2,50.4,0,,24.1
7/15/2022,163.97,249.99,317.43,342.5,214.23,97.59,101.16,101.03,84.54,149.75,22.1,21.8,11.1,16.8,12.5,76.4,0.157,rain,15.1,18.2,6,12.4,3,54.9,0,,22.3
7/18/2022,163.97,249.99,317.43,342.5,214.23,102.6,106.27,103.58,86.1,149.8,22.8,28,9.3,20,13.3,69,0.792,rain,19.4,19,5,11.6,5.2,67.7,0,,14.7
7/19/2022,163.97,249.99,317.43,342.5,214.23,104.22,107.35,103.78,88.27,150.75,22.85,29.9,15.8,22,12.5,60.3,0,,20.4,18,7,11.8,7.7,77.1,0,rain,16.6
7/20/2022,163.97,249.99,317.43,342.5,214.23,102.26,106.92,103.54,89.24,150.55,22.8,23.9,16.4,19.6,13.7,70.9,0.1,rain,22.2,18.2,8.8,13,9.6,80.8,1,rain,20.5
7/21/2022,163.97,249.99,317.43,342.5,214.23,96.35,103.86,102.55,87.75,150.85,21.7,26.8,14.9,19,14.9,80,0,rain,14,19,11,14.4,9.9,76.1,0.32,rain,15.8
7/22/2022,144.63,213.02,285.76,302.73,225.35,94.7,103.2,102.32,87.08,148.95,21.85,25.9,16.8,20.5,15.9,76.5,0.5,rain,15.8,20,9,14.2,8.4,70.4,0,rain,22.3
7/25/2022,144.63,213.02,285.76,302.73,225.35,96.7,105.15,102.63,89.98,150.1,22,19.6,12.4,15.9,7,57,0,,24,16,7,11.6,6.1,70.6,0.002,rain,18.4
7/26/2022,144.63,213.02,285.76,302.73,225.35,94.98,104.4,102.66,89.63,150,22.6,22.3,10.6,15.5,9.7,70.4,0.001,rain,13.3,20,5,11.8,4.2,63.2,0,,9.4
7/27/2022,144.63,213.02,285.76,302.73,225.35,97.26,106.62,102.75,91.57,149.7,22.6,28.6,10.9,17.8,10.1,66.8,0.1,rain,19.1,23.7,6,14.3,3.3,52.3,0,,13
7/28/2022,144.63,213.02,285.76,302.73,225.35,96.42,107.14,102.8,92.64,150.35,22.65,25.3,15.3,19.9,15.1,75.4,0.1,rain,18.3,19.7,8.2,13.5,5.4,59.3,0,,17.6
7/29/2022,166.43,239.95,316.32,321.62,224.48,98.62,110.01,103.12,96.93,152.95,22.15,28.7,17.2,21.4,13.5,63.6,0,,20.9,21,5,12.4,3.5,60.4,0,,13
8/1/2022,166.43,239.95,316.32,321.62,224.48,93.89,100.03,97.87,94.48,156.5,22.2,18.4,11.4,15.7,11,74.4,2.972,rain,10.8,18,11.9,13.8,8.4,70.7,0,,30.7
8/2/2022,166.43,239.95,316.32,321.62,224.48,94.42,100.54,99.4,94.07,159.55,21.75,25.9,9.6,17.8,11.8,70.4,1.069,rain,19.8,17,9.8,12.8,8.4,75.6,0,rain,33.4
8/3/2022,166.43,239.95,316.32,321.62,224.48,90.66,96.78,95.97,91.02,159.65,21.7,26,10.4,18.9,12.8,69.4,0,,18.4,18,7,12.5,7.7,73.8,0,,20.5
8/4/2022,166.43,239.95,316.32,321.62,224.48,88.54,94.12,94.08,87.19,154.7,21.8,27.3,16,20.6,13.3,66.7,0,,20.5,24,9,15.8,6.2,57.4,0.002,rain,16.6
8/5/2022,142.01,210.93,278.17,319.38,219.98,89.01,94.92,94.41,88.45,155.6,21.45,24.7,15.3,19.2,15.4,80.1,0,,12.2,26,9,17.6,5.9,50.4,0,,15.8
8/8/2022,142.01,210.93,278.17,319.38,219.98,90.76,96.65,96.04,88.95,159.4,21.8,29.4,17.6,20.5,16.2,77.9,16.839,rain,37.1,26.2,10,18.3,-0.2,33.6,0,,25.9
8/9/2022,142.01,210.93,278.17,319.38,219.98,90.5,96.31,95.97,90.59,,22.55,22.9,13.9,18.8,14.4,76.8,9.958,rain,19.4,22,9,15.3,2.2,43.3,0,,17.6
8/10/2022,142.01,210.93,278.17,319.38,219.98,91.93,97.4,96.87,91.45,155.75,22.4,28.1,10,19.9,14.3,73.5,0,,16.4,23,8,14.5,7.1,66.2,0,,9.4
8/11/2022,142.01,210.93,278.17,319.38,219.98,94.34,99.6,98.18,93.19,153.65,22.55,29.8,15.5,21,15.6,74.8,0,,18.2,25,7,16.1,5,52.6,0.991,rain,14.7
8/12/2022,135.46,211.07,279.91,303.62,222.25,92.09,98.15,96.48,94,158.5,22.75,35.9,19.3,24.1,13,58.2,0,,26.3,25.1,9.9,16.9,3.8,46.5,0,,11.2
8/15/2022,135.46,211.07,279.91,303.62,222.25,89.41,95.1,94.97,92.32,,22.7,20,13.1,16.8,6.5,54.2,2.972,rain,31.6,21.1,7,13.5,-7.7,26.5,0,,25.9
8/16/2022,135.46,211.07,279.91,303.62,222.25,86.53,92.34,93.46,91.46,158.75,22.8,25.3,10.5,17.6,7.6,55.9,0,,20.5,21,5,12.4,1.8,52.4,0,,14.8
8/17/2022,135.46,211.07,279.91,303.62,222.25,88.11,93.65,94.04,92.2,161.45,22.95,31.6,11.7,20.9,6.3,45.7,0,,16.6,26,7,16,-0.3,39.4,0,,16.6
8/18/2022,135.46,211.07,279.91,303.62,222.25,90.5,96.59,95.18,94.38,160.8,22.85,23,16.3,19.4,13,67.8,0.1,rain,18,30,9.1,19.5,-2.3,27.3,0,,27.7
8/19/2022,161.43,244.45,314.1,346.77,210.12,90.77,96.72,95.39,94.08,157.75,23.5,18,12.9,15.8,12,78.7,2.007,rain,22,22,9,14.7,-2.9,32.9,0,,25.1
8/22/2022,161.43,244.45,314.1,346.77,210.12,90.23,95.81,95.39,94.01,156.5,24,25.4,12.8,17.7,10.2,64.7,0,,14.4,20.2,4.1,11.9,3.9,61.8,0,,12.2
8/23/2022,161.43,244.45,314.1,346.77,210.12,93.74,99.17,96.41,98,158.65,24.5,24,12.1,17.6,11.5,69.4,0.1,rain,16.9,19.7,6,12.6,3.3,55.7,0,,22.7
8/24/2022,161.43,244.45,314.1,346.77,210.12,94.89,100.34,96.46,98.58,160.8,24.6,27.2,14.7,19.8,12,64.6,0,,20.4,23,5,13.1,3.5,57.2,0,,13
8/25/2022,161.43,244.45,314.1,346.77,210.12,92.52,98.46,96.23,99.09,158.9,25.75,31.2,16.2,22.1,12.7,59.6,0,,22.2,25,5,14.9,2.1,48.4,0,,13
8/26/2022,156.81,250.45,317.77,361.63,214.47,93.06,99.01,96.53,97.87,163.4,25.55,23.4,16.6,20,14.8,72.9,0.1,rain,29.5,28.6,6,17,0.2,37.9,0,,18.4
8/29/2022,,,,,,97.01,102.93,96.88,100.12,160.95,25.55,23.4,16.8,19.5,16.2,82,0.2,rain,25.9,30,10,19.4,4,44.9,0,,13
8/30/2022,156.81,250.45,317.77,361.63,214.47,91.64,97.84,96.51,96.31,164,25.05,18.8,13.8,16.5,9.4,64.2,7.333,rain,38.8,19.3,10.2,14.5,7.7,65.3,0,,29.5
8/31/2022,156.81,250.45,317.77,361.63,214.47,89.55,96.49,96.6,95.59,,24.7,18.1,13,15.7,7.1,57.2,0.1,rain,24.1,20,8.8,12.8,5.1,61.8,0,,22.7
9/1/2022,156.81,250.45,317.77,361.63,214.47,86.61,92.36,92.08,93.87,160.7,24.95,23.9,11.6,17.3,9.6,62.7,0,,20.5,22,4,12.1,-1,44.4,0,,16.6
9/2/2022,149.02,245.77,313.05,335.58,223.82,86.87,93.02,92.6,95.59,161.8,24.8,30.7,15.2,21.1,10.6,54.9,0,,24.1,26,3,13.7,0.2,44.4,0,,14.4
9/5/2022,149.02,245.77,313.05,335.58,223.82,88.96,95.74,,,164.5,25.75,27.5,18.5,21.8,13.7,61.3,0.2,rain,31.6,33,9,20.7,-2.2,27.8,0,,20.5
9/6/2022,149.02,245.77,313.05,335.58,223.82,86.88,92.83,93.13,94.95,168.45,26.05,23.3,15.1,19.9,12.5,63.3,0,rain,16.2,24,11,16.5,5.6,50.3,0,,25.9
9/7/2022,149.02,245.77,313.05,335.58,223.82,81.94,88,89.36,94.14,167.3,25.75,26,16.5,20,13.5,68.3,0.1,rain,24.1,21,7,13.7,8.4,72.6,0,,24.1
9/8/2022,149.02,245.77,313.05,335.58,223.82,83.54,88.62,90.17,94.91,166.8,25.25,32,16.8,22.3,14.8,65.9,0,,22.2,28,7,17,7.5,61.1,0,,11.2
9/9/2022,146.73,239.97,305.48,324.56,213.11,86.79,92.84,92.78,96.5,166.6,25.7,27.8,17.9,21.9,17.2,76.7,0,,18.3,30,10,20,5.5,46.4,0,,13
9/12/2022,146.73,239.97,305.48,324.56,213.11,87.78,94,93.36,97.61,166.4,,19,16.1,17.6,15.1,85.1,0.95,rain,18.4,28,8,18.8,3.2,39.8,0,,22.3
9/13/2022,146.73,239.97,305.48,324.56,213.11,87.31,93.17,92.51,95.33,167.4,25.8,19.5,15.8,17.3,14.9,86.4,4.008,rain,9.3,23,10,16.1,8.8,65.4,0,rain,25.2
9/14/2022,146.73,239.97,305.48,324.56,213.11,88.48,94.1,93.35,97.67,172.35,25.7,26.7,16.9,20.6,14.6,70.3,0.1,rain,24,20,11,14.7,9.7,73.1,0,,24.1
9/15/2022,146.73,239.97,305.48,324.56,213.11,85.1,90.84,91.98,94.83,175.1,25.7,33.5,17.2,23,14,60.5,0,,22.3,28,7,17.3,6.1,54.8,0,,18.4
9/16/2022,131.83,205.34,268.75,281.1,211.47,85.11,91.35,92.26,93.21,172.8,24.55,35.2,17.9,24.4,15.5,62.4,0,,18.7,31,11,21,3.3,37.2,0,,17.6
9/19/2022,,,,,,85.73,92,92.46,93.2,171,24.55,23.5,14.4,19.3,16.7,85.1,1.1,rain,25.8,33,14,23.6,3.8,29.9,0.009,rain,26.6
9/20/2022,131.83,205.34,268.75,281.1,211.47,84.45,89.4,91.9,92.44,171.9,24.65,18.8,13.5,16.2,13.7,85.4,15.555,rain,27.6,26.2,13.7,19,9.4,57.9,0.4,rain,28.8
9/21/2022,131.83,205.34,268.75,281.1,211.47,82.94,88.8,91.81,90.95,168.6,24.5,17,14.6,15.9,14,88.6,39.815,rain,18.3,18.1,12.5,14.9,11.8,82.1,1.002,rain,20.7
9/22/2022,131.83,205.34,268.75,281.1,211.47,83.49,89.53,92.18,90.57,168.65,24.75,29.4,13.8,20.5,15.3,75.1,0.599,rain,12.9,24,11.2,16.4,11.4,75.3,0,rain,14.8
9/23/2022,123.13,199.2,259.31,269.06,207.46,78.74,85.03,91.02,85.75,163.95,23.9,28.2,17.5,21.5,16.6,75.8,0.001,rain,31.6,31,10,19.8,10.3,61.4,0,,22.3
9/26/2022,123.13,199.2,259.31,269.06,207.46,76.71,82.86,90.5,83.98,158.6,23.25,28.9,20.5,24,18.7,73.7,0,rain,18.3,33,11,22.4,1,28.5,0,,18.4
9/27/2022,123.13,199.2,259.31,269.06,207.46,78.5,84.87,90.72,85.74,159,23.35,27.7,20.9,23.6,20.3,82.7,0.4,rain,16.5,31,14,23.3,8.4,41,0,,29.5
9/28/2022,123.13,199.2,259.31,269.06,207.46,82.15,89.32,90.9,88.86,157.95,22.7,30.6,20.2,23.7,18.2,74.4,0.2,rain,24.1,26,14,20.1,11.1,59.4,0,,22.3
9/29/2022,123.13,199.2,259.31,269.06,207.46,81.23,88.49,90.81,88.68,159.55,23.05,34.5,18.7,25.1,17.3,67.5,0,,21.2,26,12,18.5,9.4,58.2,0,,25.9
9/30/2022,137.4,209.12,269.39,267.5,183.88,79.49,87.96,90.91,87.31,159.65,23.45,29.3,20.5,23.6,18.7,75.2,0.2,rain,24,30,8,19.6,5.8,46.5,0,,24.1
10/3/2022,137.4,209.12,269.39,267.5,183.88,83.63,88.86,88.03,91.92,160.35,23.35,39.4,19.6,25.8,18.4,69.5,0,,22.3,36,15,25.1,7.9,38.6,0,,16.6
10/4/2022,137.4,209.12,269.39,267.5,183.88,86.52,91.8,90.9,95.27,162.55,,22.7,18.8,20.9,16.2,75,0.798,rain,22.3,35.3,16,25.2,9.2,41.4,0,,35.3
10/5/2022,137.4,209.12,269.39,267.5,183.88,87.76,93.37,92.12,99.12,,23.8,32.9,17.1,23,16.8,70.1,0.004,rain,24.1,31,15,21.8,10.9,56.3,0,,25.1
10/6/2022,137.4,209.12,269.39,267.5,183.88,88.45,94.42,92.98,102.06,162.9,23.95,41,21.2,25.8,18.9,71.7,0.074,rain,29.2,34,12,23.8,7,39.7,0,,22.3
10/7/2022,133.8,194.27,251.91,252.2,190.43,92.64,97.92,95.8,101.03,164.3,23.75,24.6,18.1,21.4,16,72.4,0.015,rain,24.1,33,14,24.5,7.5,36.7,0,,27.7
